crop_path,species_name,source_tile,orthomosaic_id,bbox_coco,annotation_id,remapped_label,split
MTRNS/MTRNS_003447.png,MTRNS,OM_003/tiles/OM_003_09500_02500.png,OM_003,"[489.0, 176.0, 11.0, 25.0]",3447,CATEA_MTRNS,train
MTRNS/MTRNS_006298.png,MTRNS,OM_007/tiles/OM_007_02000_02000.png,OM_007,"[377.0, 494.0, 22.0, 6.0]",6298,CATEA_MTRNS,train
MTRNS/MTRNS_016767.png,MTRNS,OM_021/tiles/OM_021_04000_07000.png,OM_021,"[168.0, 491.0, 27.0, 9.0]",16767,CATEA_MTRNS,train
MTRNS/MTRNS_014442.png,MTRNS,OM_020/tiles/OM_020_06000_00000.png,OM_020,"[31.0, 0.0, 70.0, 10.0]",14442,CATEA_MTRNS,train
MTRNS/MTRNS_001208.png,MTRNS,OM_001/tiles/OM_001_07500_09500.png,OM_001,"[98.0, 484.0, 37.0, 15.0]",1208,CATEA_MTRNS,train
CATEA/CATEA_001381.png,CATEA,OM_002/tiles/OM_002_02000_01500.png,OM_002,"[161.0, 38.0, 92.0, 36.0]",1381,CATEA_MTRNS,train
ROTEA/ROTEA_017158.png,ROTEA,OM_021/tiles/OM_021_04500_08000.png,OM_021,"[8.0, 208.0, 28.0, 52.0]",17158,ROTEA_ROTEF,train
ROTEA/ROTEA_014317.png,ROTEA,OM_020/tiles/OM_020_04500_00000.png,OM_020,"[57.0, 470.0, 77.0, 30.0]",14317,ROTEA_ROTEF,train
ROTEA/ROTEA_009130.png,ROTEA,OM_009/tiles/OM_009_01500_01500.png,OM_009,"[343.0, 195.0, 85.0, 36.0]",9130,ROTEA_ROTEF,train
ROTEA/ROTEA_013386.png,ROTEA,OM_019/tiles/OM_019_01000_04500.png,OM_019,"[171.0, 49.0, 78.0, 55.0]",13386,ROTEA_ROTEF,train
ROTEA/ROTEA_015092.png,ROTEA,OM_020/tiles/OM_020_09500_00500.png,OM_020,"[325.0, 456.0, 78.0, 37.0]",15092,ROTEA_ROTEF,train
ROTEA/ROTEA_000831.png,ROTEA,OM_001/tiles/OM_001_08000_08500.png,OM_001,"[208.0, 337.0, 74.0, 30.0]",831,ROTEA_ROTEF,train
ROTEA/ROTEA_006656.png,ROTEA,OM_007/tiles/OM_007_03000_03000.png,OM_007,"[0, 341.0, 29.0, 61.0]",6656,ROTEA_ROTEF,train
ROTEA/ROTEA_013737.png,ROTEA,OM_019/tiles/OM_019_05500_09000.png,OM_019,"[28.0, 308.0, 78.0, 54.0]",13737,ROTEA_ROTEF,train
ROTEA/ROTEA_001876.png,ROTEA,OM_002/tiles/OM_002_08000_04500.png,OM_002,"[162.0, 41.0, 32.0, 51.0]",1876,ROTEA_ROTEF,train
ROTEA/ROTEA_001768.png,ROTEA,OM_002/tiles/OM_002_06500_04000.png,OM_002,"[167.0, 355.0, 42.0, 70.0]",1768,ROTEA_ROTEF,train
ROTEA/ROTEA_000269.png,ROTEA,OM_001/tiles/OM_001_07000_07000.png,OM_001,"[288.0, 286.0, 79.0, 37.0]",269,ROTEA_ROTEF,train
ROTEA/ROTEA_008339.png,ROTEA,OM_008/tiles/OM_008_02500_09000.png,OM_008,"[39.0, 282.0, 47.0, 58.0]",8339,ROTEA_ROTEF,train
ROTEA/ROTEA_004264.png,ROTEA,OM_005/tiles/OM_005_02500_01000.png,OM_005,"[345.0, 19.0, 80.0, 39.0]",4264,ROTEA_ROTEF,train
ROTEA/ROTEA_014622.png,ROTEA,OM_020/tiles/OM_020_03500_00500.png,OM_020,"[248.0, 162.0, 70.0, 58.0]",14622,ROTEA_ROTEF,train
ROTEA/ROTEA_000548.png,ROTEA,OM_001/tiles/OM_001_07500_08000.png,OM_001,"[485.0, 262.0, 15.0, 32.0]",548,ROTEA_ROTEF,train
ROTEA/ROTEA_007437.png,ROTEA,OM_008/tiles/OM_008_04000_04000.png,OM_008,"[434.0, 404.0, 59.0, 61.0]",7437,ROTEA_ROTEF,train
ROTEA/ROTEA_007111.png,ROTEA,OM_007/tiles/OM_007_03000_05000.png,OM_007,"[378.0, 0, 76.0, 41.0]",7111,ROTEA_ROTEF,train
ROTEA/ROTEA_008393.png,ROTEA,OM_008/tiles/OM_008_03500_09000.png,OM_008,"[6.0, 0, 37.0, 9.0]",8393,ROTEA_ROTEF,train
ROTEF/ROTEF_006251.png,ROTEF,OM_007/tiles/OM_007_01000_02000.png,OM_007,"[462.0, 103.0, 38.0, 147.0]",6251,ROTEA_ROTEF,train
ROTEA/ROTEA_003066.png,ROTEA,OM_003/tiles/OM_003_08000_01000.png,OM_003,"[392.0, 177.0, 55.0, 61.0]",3066,ROTEA_ROTEF,train
ROTEA/ROTEA_002316.png,ROTEA,OM_002/tiles/OM_002_08500_06000.png,OM_002,"[273.0, 176.0, 82.0, 51.0]",2316,ROTEA_ROTEF,train
ROTEA/ROTEA_004200.png,ROTEA,OM_005/tiles/OM_005_04500_00500.png,OM_005,"[328.0, 432.0, 79.0, 31.0]",4200,ROTEA_ROTEF,train
ROTEA/ROTEA_004470.png,ROTEA,OM_005/tiles/OM_005_03000_01500.png,OM_005,"[49.0, 67.0, 53.0, 82.0]",4470,ROTEA_ROTEF,train
ROTEA/ROTEA_017105.png,ROTEA,OM_021/tiles/OM_021_03000_08000.png,OM_021,"[357.0, 280.0, 55.0, 49.0]",17105,ROTEA_ROTEF,train
ROTEA/ROTEA_008941.png,ROTEA,OM_009/tiles/OM_009_01500_01000.png,OM_009,"[45.0, 172.0, 82.0, 51.0]",8941,ROTEA_ROTEF,train
ROTEA/ROTEA_015670.png,ROTEA,OM_020/tiles/OM_020_05000_01500.png,OM_020,"[207.0, 5.0, 75.0, 33.0]",15670,ROTEA_ROTEF,train
ROTEA/ROTEA_016273.png,ROTEA,OM_020/tiles/OM_020_04500_03000.png,OM_020,"[429.0, 245.0, 54.0, 73.0]",16273,ROTEA_ROTEF,train
ROTEA/ROTEA_007409.png,ROTEA,OM_008/tiles/OM_008_04500_03500.png,OM_008,"[344.0, 1.0, 80.0, 28.0]",7409,ROTEA_ROTEF,train
ROTEA/ROTEA_009181.png,ROTEA,OM_009/tiles/OM_009_00000_02000.png,OM_009,"[0.0, 1.0, 52.0, 44.0]",9181,ROTEA_ROTEF,train
ROTEA/ROTEA_015849.png,ROTEA,OM_020/tiles/OM_020_05500_02000.png,OM_020,"[116.0, 354.0, 79.0, 66.0]",15849,ROTEA_ROTEF,train
ROTEA/ROTEA_001326.png,ROTEA,OM_002/tiles/OM_002_06500_00500.png,OM_002,"[239.0, 128.0, 64.0, 62.0]",1326,ROTEA_ROTEF,train
ROTEA/ROTEA_004237.png,ROTEA,OM_005/tiles/OM_005_02000_01000.png,OM_005,"[455.0, 202.0, 45.0, 43.0]",4237,ROTEA_ROTEF,train
ROTEA/ROTEA_001047.png,ROTEA,OM_001/tiles/OM_001_08000_09000.png,OM_001,"[381.0, 0, 39.0, 24.0]",1047,ROTEA_ROTEF,train
ROTEA/ROTEA_017172.png,ROTEA,OM_021/tiles/OM_021_04500_08000.png,OM_021,"[317.0, 451.0, 52.0, 49.0]",17172,ROTEA_ROTEF,train
ROTEA/ROTEA_006861.png,ROTEA,OM_007/tiles/OM_007_03500_03500.png,OM_007,"[103.0, 265.0, 69.0, 45.0]",6861,ROTEA_ROTEF,train
ROTEA/ROTEA_002113.png,ROTEA,OM_002/tiles/OM_002_09000_05000.png,OM_002,"[267.0, 260.0, 51.0, 38.0]",2113,ROTEA_ROTEF,train
ROTEA/ROTEA_002273.png,ROTEA,OM_002/tiles/OM_002_09500_05500.png,OM_002,"[58.0, 137.0, 77.0, 42.0]",2273,ROTEA_ROTEF,train
ROTEA/ROTEA_007654.png,ROTEA,OM_008/tiles/OM_008_03500_06000.png,OM_008,"[417.0, 476.0, 78.0, 24.0]",7654,ROTEA_ROTEF,train
ROTEA/ROTEA_008305.png,ROTEA,OM_008/tiles/OM_008_02000_09000.png,OM_008,"[0, 367.0, 54.0, 30.0]",8305,ROTEA_ROTEF,train
ROTEA/ROTEA_002813.png,ROTEA,OM_002/tiles/OM_002_08500_09000.png,OM_002,"[407.0, 73.0, 68.0, 31.0]",2813,ROTEA_ROTEF,train
ROTEA/ROTEA_005033.png,ROTEA,OM_005/tiles/OM_005_02500_03500.png,OM_005,"[492.0, 488.0, 8.0, 12.0]",5033,ROTEA_ROTEF,train
ROTEA/ROTEA_007683.png,ROTEA,OM_008/tiles/OM_008_02500_06500.png,OM_008,"[74.0, 44.0, 57.0, 55.0]",7683,ROTEA_ROTEF,train
ROTEA/ROTEA_007755.png,ROTEA,OM_008/tiles/OM_008_04000_06500.png,OM_008,"[78.0, 78.0, 74.0, 49.0]",7755,ROTEA_ROTEF,train
ROTEA/ROTEA_013918.png,ROTEA,OM_019/tiles/OM_019_04000_09500.png,OM_019,"[73.0, 259.0, 38.0, 73.0]",13918,ROTEA_ROTEF,train
ROTEA/ROTEA_003471.png,ROTEA,OM_003/tiles/OM_003_08500_03000.png,OM_003,"[479.0, 161.0, 21.0, 34.0]",3471,ROTEA_ROTEF,train
ROTEA/ROTEA_016307.png,ROTEA,OM_020/tiles/OM_020_05000_03000.png,OM_020,"[400.0, 278.0, 83.0, 45.0]",16307,ROTEA_ROTEF,train
ROTEA/ROTEA_017278.png,ROTEA,OM_021/tiles/OM_021_02000_08500.png,OM_021,"[330.0, 5.0, 56.0, 36.0]",17278,ROTEA_ROTEF,train
ROTEA/ROTEA_009352.png,ROTEA,OM_009/tiles/OM_009_00000_03000.png,OM_009,"[198.0, 182.0, 85.0, 39.0]",9352,ROTEA_ROTEF,train
ROTEA/ROTEA_000184.png,ROTEA,OM_001/tiles/OM_001_07500_06500.png,OM_001,"[17.0, 108.0, 74.0, 71.0]",184,ROTEA_ROTEF,train
ROTEA/ROTEA_004081.png,ROTEA,OM_005/tiles/OM_005_02500_00500.png,OM_005,"[189.0, 82.0, 55.0, 52.0]",4081,ROTEA_ROTEF,train
ROTEA/ROTEA_000921.png,ROTEA,OM_001/tiles/OM_001_06500_09000.png,OM_001,"[388.0, 349.0, 44.0, 80.0]",921,ROTEA_ROTEF,train
ROTEA/ROTEA_004232.png,ROTEA,OM_005/tiles/OM_005_02000_01000.png,OM_005,"[169.0, 0, 81.0, 41.0]",4232,ROTEA_ROTEF,train
ROTEA/ROTEA_001767.png,ROTEA,OM_002/tiles/OM_002_06500_04000.png,OM_002,"[88.0, 332.0, 35.0, 71.0]",1767,ROTEA_ROTEF,train
ROTEA/ROTEA_001726.png,ROTEA,OM_002/tiles/OM_002_09500_03500.png,OM_002,"[19.0, 0, 78.0, 29.0]",1726,ROTEA_ROTEF,train
ROTEA/ROTEA_002425.png,ROTEA,OM_002/tiles/OM_002_09000_06500.png,OM_002,"[0, 187.0, 17.0, 44.0]",2425,ROTEA_ROTEF,train
ROTEA/ROTEA_000385.png,ROTEA,OM_001/tiles/OM_001_07000_07500.png,OM_001,"[24.0, 448.0, 71.0, 52.0]",385,ROTEA_ROTEF,train
ROTEA/ROTEA_014240.png,ROTEA,OM_020/tiles/OM_020_03500_00000.png,OM_020,"[73.0, 117.0, 74.0, 42.0]",14240,ROTEA_ROTEF,train
ROTEA/ROTEA_006270.png,ROTEA,OM_007/tiles/OM_007_01500_02000.png,OM_007,"[212.0, 318.0, 67.0, 45.0]",6270,ROTEA_ROTEF,train
ROTEF/ROTEF_000162.png,ROTEF,OM_001/tiles/OM_001_02000_06500.png,OM_001,"[199.0, 0, 114.0, 149.0]",162,ROTEA_ROTEF,train
ROTEA/ROTEA_004209.png,ROTEA,OM_005/tiles/OM_005_05000_00500.png,OM_005,"[0, 236.0, 56.0, 39.0]",4209,ROTEA_ROTEF,train
ROTEA/ROTEA_006049.png,ROTEA,OM_007/tiles/OM_007_01000_01000.png,OM_007,"[145.0, 359.0, 53.0, 58.0]",6049,ROTEA_ROTEF,train
ROTEA/ROTEA_002746.png,ROTEA,OM_002/tiles/OM_002_08500_08500.png,OM_002,"[0, 316.0, 19.0, 52.0]",2746,ROTEA_ROTEF,train
ROTEA/ROTEA_000810.png,ROTEA,OM_001/tiles/OM_001_08000_08500.png,OM_001,"[0, 193.0, 10.0, 56.0]",810,ROTEA_ROTEF,train
ROTEA/ROTEA_007463.png,ROTEA,OM_008/tiles/OM_008_03500_04500.png,OM_008,"[451.0, 275.0, 49.0, 31.0]",7463,ROTEA_ROTEF,train
ROTEA/ROTEA_014673.png,ROTEA,OM_020/tiles/OM_020_04000_00500.png,OM_020,"[371.0, 49.0, 70.0, 66.0]",14673,ROTEA_ROTEF,train
ROTEA/ROTEA_013610.png,ROTEA,OM_019/tiles/OM_019_03500_09000.png,OM_019,"[486.0, 440.0, 14.0, 56.0]",13610,ROTEA_ROTEF,train
ROTEA/ROTEA_008394.png,ROTEA,OM_008/tiles/OM_008_03500_09000.png,OM_008,"[114.0, 7.0, 44.0, 51.0]",8394,ROTEA_ROTEF,train
ROTEA/ROTEA_002457.png,ROTEA,OM_002/tiles/OM_002_09000_06500.png,OM_002,"[482.0, 447.0, 18.0, 30.0]",2457,ROTEA_ROTEF,train
ROTEA/ROTEA_001263.png,ROTEA,OM_002/tiles/OM_002_06500_00000.png,OM_002,"[315.0, 75.0, 48.0, 72.0]",1263,ROTEA_ROTEF,train
ROTEA/ROTEA_015299.png,ROTEA,OM_020/tiles/OM_020_05000_01000.png,OM_020,"[400.0, 205.0, 71.0, 57.0]",15299,ROTEA_ROTEF,train
ROTEA/ROTEA_015832.png,ROTEA,OM_020/tiles/OM_020_05500_02000.png,OM_020,"[287.0, 199.0, 72.0, 35.0]",15832,ROTEA_ROTEF,train
ROTEA/ROTEA_004547.png,ROTEA,OM_005/tiles/OM_005_04000_01500.png,OM_005,"[447.0, 263.0, 53.0, 35.0]",4547,ROTEA_ROTEF,train
ROTEA/ROTEA_006056.png,ROTEA,OM_007/tiles/OM_007_01000_01000.png,OM_007,"[499.0, 0, 1.0, 13.0]",6056,ROTEA_ROTEF,train
ROTEA/ROTEA_013895.png,ROTEA,OM_019/tiles/OM_019_03500_09500.png,OM_019,"[247.0, 361.0, 85.0, 51.0]",13895,ROTEA_ROTEF,train
ROTEA/ROTEA_002992.png,ROTEA,OM_003/tiles/OM_003_03500_00500.png,OM_003,"[324.0, 0, 52.0, 71.0]",2992,ROTEA_ROTEF,train
ROTEA/ROTEA_006859.png,ROTEA,OM_007/tiles/OM_007_03500_03500.png,OM_007,"[0, 341.0, 28.0, 39.0]",6859,ROTEA_ROTEF,train
ROTEA/ROTEA_002228.png,ROTEA,OM_002/tiles/OM_002_09000_05500.png,OM_002,"[98.0, 313.0, 80.0, 35.0]",2228,ROTEA_ROTEF,train
ROTEA/ROTEA_002360.png,ROTEA,OM_002/tiles/OM_002_09500_06000.png,OM_002,"[0, 78.0, 25.0, 49.0]",2360,ROTEA_ROTEF,train
ROTEA/ROTEA_016065.png,ROTEA,OM_020/tiles/OM_020_05500_02500.png,OM_020,"[131.0, 84.0, 75.0, 33.0]",16065,ROTEA_ROTEF,train
ROTEA/ROTEA_014208.png,ROTEA,OM_020/tiles/OM_020_03000_00000.png,OM_020,"[0, 217.0, 11.0, 77.0]",14208,ROTEA_ROTEF,train
ROTEA/ROTEA_000253.png,ROTEA,OM_001/tiles/OM_001_06500_07000.png,OM_001,"[467.0, 386.0, 33.0, 65.0]",253,ROTEA_ROTEF,train
ROTEA/ROTEA_006913.png,ROTEA,OM_007/tiles/OM_007_02500_04000.png,OM_007,"[212.0, 479.0, 80.0, 21.0]",6913,ROTEA_ROTEF,train
ROTEA/ROTEA_015815.png,ROTEA,OM_020/tiles/OM_020_05000_02000.png,OM_020,"[499.0, 248.0, 1.0, 46.0]",15815,ROTEA_ROTEF,train
ROTEA/ROTEA_008555.png,ROTEA,OM_009/tiles/OM_009_00000_00000.png,OM_009,"[346.0, 279.0, 28.0, 79.0]",8555,ROTEA_ROTEF,train
ROTEA/ROTEA_001747.png,ROTEA,OM_002/tiles/OM_002_06500_04000.png,OM_002,"[0, 475.0, 12.0, 25.0]",1747,ROTEA_ROTEF,train
ROTEA/ROTEA_003095.png,ROTEA,OM_003/tiles/OM_003_08500_01000.png,OM_003,"[195.0, 0, 74.0, 35.0]",3095,ROTEA_ROTEF,train
ROTEA/ROTEA_009291.png,ROTEA,OM_009/tiles/OM_009_00000_02500.png,OM_009,"[165.0, 123.0, 86.0, 46.0]",9291,ROTEA_ROTEF,train
ROTEA/ROTEA_001883.png,ROTEA,OM_002/tiles/OM_002_08000_04500.png,OM_002,"[446.0, 135.0, 54.0, 55.0]",1883,ROTEA_ROTEF,train
ROTEA/ROTEA_014421.png,ROTEA,OM_020/tiles/OM_020_06000_00000.png,OM_020,"[360.0, 48.0, 79.0, 59.0]",14421,ROTEA_ROTEF,train
ROTEA/ROTEA_002766.png,ROTEA,OM_002/tiles/OM_002_08500_08500.png,OM_002,"[336.0, 331.0, 80.0, 31.0]",2766,ROTEA_ROTEF,train
ROTEA/ROTEA_009217.png,ROTEA,OM_009/tiles/OM_009_00500_02000.png,OM_009,"[0, 14.0, 61.0, 32.0]",9217,ROTEA_ROTEF,train
ROTEA/ROTEA_007712.png,ROTEA,OM_008/tiles/OM_008_03500_06500.png,OM_008,"[0, 220.0, 23.0, 49.0]",7712,ROTEA_ROTEF,train
ROTEA/ROTEA_003249.png,ROTEA,OM_003/tiles/OM_003_08500_02000.png,OM_003,"[123.0, 324.0, 73.0, 56.0]",3249,ROTEA_ROTEF,train
ROTEA/ROTEA_001198.png,ROTEA,OM_001/tiles/OM_001_07500_09500.png,OM_001,"[0.0, 244.0, 54.0, 60.0]",1198,ROTEA_ROTEF,train
ROTEA/ROTEA_013368.png,ROTEA,OM_019/tiles/OM_019_01000_04000.png,OM_019,"[455.0, 398.0, 45.0, 55.0]",13368,ROTEA_ROTEF,train
ROTEA/ROTEA_016544.png,ROTEA,OM_020/tiles/OM_020_06000_03500.png,OM_020,"[113.0, 125.0, 81.0, 43.0]",16544,ROTEA_ROTEF,train
ROTEA/ROTEA_014557.png,ROTEA,OM_020/tiles/OM_020_02500_00500.png,OM_020,"[86.0, 263.0, 72.0, 33.0]",14557,ROTEA_ROTEF,train
ROTEA/ROTEA_006171.png,ROTEA,OM_007/tiles/OM_007_01500_01500.png,OM_007,"[191.0, 32.0, 54.0, 42.0]",6171,ROTEA_ROTEF,train
ROTEA/ROTEA_008080.png,ROTEA,OM_008/tiles/OM_008_03000_08000.png,OM_008,"[289.0, 374.0, 60.0, 62.0]",8080,ROTEA_ROTEF,train
ROTEA/ROTEA_006379.png,ROTEA,OM_007/tiles/OM_007_01500_02500.png,OM_007,"[79.0, 498.0, 76.0, 2.0]",6379,ROTEA_ROTEF,train
ROTEA/ROTEA_014200.png,ROTEA,OM_020/tiles/OM_020_02500_00000.png,OM_020,"[474.0, 217.0, 26.0, 77.0]",14200,ROTEA_ROTEF,train
ROTEA/ROTEA_004734.png,ROTEA,OM_005/tiles/OM_005_03000_02500.png,OM_005,"[77.0, 330.0, 77.0, 27.0]",4734,ROTEA_ROTEF,train
ROTEA/ROTEA_007371.png,ROTEA,OM_008/tiles/OM_008_05000_03000.png,OM_008,"[19.0, 219.0, 49.0, 52.0]",7371,ROTEA_ROTEF,train
ROTEA/ROTEA_001010.png,ROTEA,OM_001/tiles/OM_001_07500_09000.png,OM_001,"[19.0, 381.0, 31.0, 61.0]",1010,ROTEA_ROTEF,train
ROTEA/ROTEA_009136.png,ROTEA,OM_009/tiles/OM_009_01500_01500.png,OM_009,"[485.0, 42.0, 15.0, 49.0]",9136,ROTEA_ROTEF,train
ROTEA/ROTEA_005014.png,ROTEA,OM_005/tiles/OM_005_02500_03500.png,OM_005,"[434.0, 182.0, 52.0, 51.0]",5014,ROTEA_ROTEF,train
ROTEA/ROTEA_000592.png,ROTEA,OM_001/tiles/OM_001_08000_08000.png,OM_001,"[0, 321.0, 76.0, 36.0]",592,ROTEA_ROTEF,train
ROTEA/ROTEA_014656.png,ROTEA,OM_020/tiles/OM_020_04000_00500.png,OM_020,"[58.0, 110.0, 68.0, 59.0]",14656,ROTEA_ROTEF,train
ROTEA/ROTEA_006706.png,ROTEA,OM_007/tiles/OM_007_00000_03500.png,OM_007,"[204.0, 311.0, 73.0, 45.0]",6706,ROTEA_ROTEF,train
ROTEA/ROTEA_002978.png,ROTEA,OM_003/tiles/OM_003_08500_00000.png,OM_003,"[484.0, 0.0, 16.0, 18.0]",2978,ROTEA_ROTEF,train
ROTEA/ROTEA_004502.png,ROTEA,OM_005/tiles/OM_005_03500_01500.png,OM_005,"[192.0, 96.0, 33.0, 63.0]",4502,ROTEA_ROTEF,train
ROTEA/ROTEA_016348.png,ROTEA,OM_020/tiles/OM_020_05500_03000.png,OM_020,"[245.0, 419.0, 29.0, 67.0]",16348,ROTEA_ROTEF,train
ROTEA/ROTEA_014554.png,ROTEA,OM_020/tiles/OM_020_02500_00500.png,OM_020,"[29.0, 344.0, 75.0, 35.0]",14554,ROTEA_ROTEF,train
ROTEA/ROTEA_004708.png,ROTEA,OM_005/tiles/OM_005_02500_02500.png,OM_005,"[148.0, 100.0, 79.0, 39.0]",4708,ROTEA_ROTEF,train
ROTEA/ROTEA_002342.png,ROTEA,OM_002/tiles/OM_002_09000_06000.png,OM_002,"[275.0, 422.0, 58.0, 45.0]",2342,ROTEA_ROTEF,train
ROTEA/ROTEA_014542.png,ROTEA,OM_020/tiles/OM_020_02000_00500.png,OM_020,"[204.0, 337.0, 71.0, 64.0]",14542,ROTEA_ROTEF,train
ROTEA/ROTEA_003465.png,ROTEA,OM_003/tiles/OM_003_08500_03000.png,OM_003,"[246.0, 24.0, 64.0, 61.0]",3465,ROTEA_ROTEF,train
ROTEA/ROTEA_006054.png,ROTEA,OM_007/tiles/OM_007_01000_01000.png,OM_007,"[66.0, 398.0, 25.0, 78.0]",6054,ROTEA_ROTEF,train
