crop_path,species_name,source_tile,orthomosaic_id,bbox_coco,annotation_id,remapped_label,split
GREGA/GREGA_012848.png,GREGA,OM_017/tiles/OM_017_05500_04500.png,OM_017,"[3.0, 207.0, 82.0, 36.0]",12848,GREGA_GREGF,train
GREGA/GREGA_012962.png,GREGA,OM_017/tiles/OM_017_05000_06500.png,OM_017,"[150.0, 457.0, 90.0, 43.0]",12962,GREGA_GREGF,train
GREGA/GREGA_012997.png,GREGA,OM_017/tiles/OM_017_06500_07000.png,OM_017,"[121.0, 170.0, 110.0, 45.0]",12997,GREGA_GREGF,train
GREGA/GREGA_012785.png,GREGA,OM_017/tiles/OM_017_04500_02500.png,OM_017,"[490.0, 27.0, 10.0, 30.0]",12785,GREGA_GREGF,train
GREGA/GREGA_012872.png,GREGA,OM_017/tiles/OM_017_03500_05000.png,OM_017,"[191.0, 344.0, 126.0, 52.0]",12872,GREGA_GREGF,train
GREGA/GREGA_012919.png,GREGA,OM_017/tiles/OM_017_00000_06000.png,OM_017,"[387.0, 488.0, 108.0, 12.0]",12919,GREGA_GREGF,train
GREGA/GREGA_012936.png,GREGA,OM_017/tiles/OM_017_05500_06000.png,OM_017,"[55.0, 414.0, 112.0, 86.0]",12936,GREGA_GREGF,train
GREGA/GREGA_013048.png,GREGA,OM_017/tiles/OM_017_00500_08000.png,OM_017,"[167.0, 0, 64.0, 32.0]",13048,GREGA_GREGF,train
GREGA/GREGA_013059.png,GREGA,OM_017/tiles/OM_017_04000_08000.png,OM_017,"[198.0, 50.0, 99.0, 32.0]",13059,GREGA_GREGF,train
GREGA/GREGA_012911.png,GREGA,OM_017/tiles/OM_017_06000_05500.png,OM_017,"[52.0, 436.0, 72.0, 40.0]",12911,GREGA_GREGF,train
GREGA/GREGA_012891.png,GREGA,OM_017/tiles/OM_017_01500_05500.png,OM_017,"[344.0, 469.0, 49.0, 31.0]",12891,GREGA_GREGF,train
GREGA/GREGA_012996.png,GREGA,OM_017/tiles/OM_017_05500_07000.png,OM_017,"[235.0, 160.0, 45.0, 61.0]",12996,GREGA_GREGF,train
GREGA/GREGA_012823.png,GREGA,OM_017/tiles/OM_017_01000_04000.png,OM_017,"[0, 408.0, 9.0, 68.0]",12823,GREGA_GREGF,train
GREGA/GREGA_012998.png,GREGA,OM_017/tiles/OM_017_06500_07000.png,OM_017,"[136.0, 130.0, 87.0, 19.0]",12998,GREGA_GREGF,train
GREGA/GREGA_013085.png,GREGA,OM_017/tiles/OM_017_01500_08500.png,OM_017,"[91.0, 321.0, 158.0, 47.0]",13085,GREGA_GREGF,train
GREGA/GREGA_012866.png,GREGA,OM_017/tiles/OM_017_03000_05000.png,OM_017,"[62.0, 364.0, 113.0, 72.0]",12866,GREGA_GREGF,train
GREGA/GREGA_012968.png,GREGA,OM_017/tiles/OM_017_08000_06500.png,OM_017,"[25.0, 489.0, 56.0, 11.0]",12968,GREGA_GREGF,train
GREGA/GREGA_012885.png,GREGA,OM_017/tiles/OM_017_08000_05000.png,OM_017,"[223.0, 410.0, 128.0, 47.0]",12885,GREGA_GREGF,train
GREGF/GREGF_012616.png,GREGF,OM_016/tiles/OM_016_01000_08500.png,OM_016,"[279.0, 85.0, 221.0, 174.0]",12616,GREGA_GREGF,train
GREGA/GREGA_013003.png,GREGA,OM_017/tiles/OM_017_07500_07000.png,OM_017,"[223.0, 105.0, 101.0, 62.0]",13003,GREGA_GREGF,train
GREGA/GREGA_012732.png,GREGA,OM_017/tiles/OM_017_09000_01500.png,OM_017,"[359.0, 66.0, 58.0, 47.0]",12732,GREGA_GREGF,train
GREGA/GREGA_012786.png,GREGA,OM_017/tiles/OM_017_05000_02500.png,OM_017,"[0, 27.0, 46.0, 30.0]",12786,GREGA_GREGF,train
GREGA/GREGA_013005.png,GREGA,OM_017/tiles/OM_017_08000_07000.png,OM_017,"[25.0, 0, 56.0, 19.0]",13005,GREGA_GREGF,train
GREGA/GREGA_012999.png,GREGA,OM_017/tiles/OM_017_06500_07000.png,OM_017,"[368.0, 0, 47.0, 13.0]",12999,GREGA_GREGF,train
GREGA/GREGA_012879.png,GREGA,OM_017/tiles/OM_017_04500_05000.png,OM_017,"[335.0, 69.0, 66.0, 28.0]",12879,GREGA_GREGF,train
GREGA/GREGA_012871.png,GREGA,OM_017/tiles/OM_017_03500_05000.png,OM_017,"[0, 445.0, 74.0, 55.0]",12871,GREGA_GREGF,train
GREGA/GREGA_012960.png,GREGA,OM_017/tiles/OM_017_04500_06500.png,OM_017,"[262.0, 95.0, 87.0, 38.0]",12960,GREGA_GREGF,train
GREGA/GREGA_012972.png,GREGA,OM_017/tiles/OM_017_09000_06500.png,OM_017,"[437.0, 264.0, 63.0, 35.0]",12972,GREGA_GREGF,train
GREGA/GREGA_012731.png,GREGA,OM_017/tiles/OM_017_09000_01500.png,OM_017,"[341.0, 43.0, 22.0, 47.0]",12731,GREGA_GREGF,train
GREGA/GREGA_012544.png,GREGA,OM_016/tiles/OM_016_00000_05000.png,OM_016,"[210.0, 112.0, 40.0, 130.0]",12544,GREGA_GREGF,train
GREGA/GREGA_012991.png,GREGA,OM_017/tiles/OM_017_04000_07000.png,OM_017,"[80.0, 358.0, 61.0, 70.0]",12991,GREGA_GREGF,train
GREGA/GREGA_012978.png,GREGA,OM_017/tiles/OM_017_01000_07000.png,OM_017,"[333.0, 153.0, 73.0, 40.0]",12978,GREGA_GREGF,train
GREGA/GREGA_013121.png,GREGA,OM_017/tiles/OM_017_08500_09000.png,OM_017,"[94.0, 203.0, 73.0, 70.0]",13121,GREGA_GREGF,train
GREGA/GREGA_012794.png,GREGA,OM_017/tiles/OM_017_07500_02500.png,OM_017,"[220.0, 0, 65.0, 66.0]",12794,GREGA_GREGF,train
GREGA/GREGA_013011.png,GREGA,OM_017/tiles/OM_017_00500_07500.png,OM_017,"[167.0, 491.0, 64.0, 9.0]",13011,GREGA_GREGF,train
GREGA/GREGA_012883.png,GREGA,OM_017/tiles/OM_017_07500_05000.png,OM_017,"[18.0, 194.0, 110.0, 44.0]",12883,GREGA_GREGF,train
GREGA/GREGA_012959.png,GREGA,OM_017/tiles/OM_017_04500_06500.png,OM_017,"[264.0, 152.0, 53.0, 45.0]",12959,GREGA_GREGF,train
GREGA/GREGA_012963.png,GREGA,OM_017/tiles/OM_017_05500_06500.png,OM_017,"[55.0, 0, 112.0, 1.0]",12963,GREGA_GREGF,train
GREGA/GREGA_012985.png,GREGA,OM_017/tiles/OM_017_02500_07000.png,OM_017,"[0, 160.0, 37.0, 67.0]",12985,GREGA_GREGF,train
GREGA/GREGA_013107.png,GREGA,OM_017/tiles/OM_017_09000_08500.png,OM_017,"[184.0, 336.0, 114.0, 77.0]",13107,GREGA_GREGF,train
GREGA/GREGA_013136.png,GREGA,OM_017/tiles/OM_017_01500_09500.png,OM_017,"[0, 231.0, 94.0, 93.0]",13136,GREGA_GREGF,train
GREGA/GREGA_012720.png,GREGA,OM_017/tiles/OM_017_07000_01500.png,OM_017,"[116.0, 287.0, 60.0, 67.0]",12720,GREGA_GREGF,train
GREGA/GREGA_013148.png,GREGA,OM_017/tiles/OM_017_06000_09500.png,OM_017,"[250.0, 354.0, 27.0, 20.0]",13148,GREGA_GREGF,train
GREGA/GREGA_012976.png,GREGA,OM_017/tiles/OM_017_09500_06500.png,OM_017,"[0, 264.0, 38.0, 35.0]",12976,GREGA_GREGF,train
GREGA/GREGA_013050.png,GREGA,OM_017/tiles/OM_017_01000_08000.png,OM_017,"[121.0, 264.0, 75.0, 28.0]",13050,GREGA_GREGF,train
GREGA/GREGA_012688.png,GREGA,OM_017/tiles/OM_017_09500_01000.png,OM_017,"[0, 109.0, 41.0, 45.0]",12688,GREGA_GREGF,train
GREGA/GREGA_012905.png,GREGA,OM_017/tiles/OM_017_04000_05500.png,OM_017,"[202.0, 405.0, 61.0, 37.0]",12905,GREGA_GREGF,train
GREGA/GREGA_012917.png,GREGA,OM_017/tiles/OM_017_00000_06000.png,OM_017,"[358.0, 208.0, 86.0, 37.0]",12917,GREGA_GREGF,train
GREGA/GREGA_012764.png,GREGA,OM_017/tiles/OM_017_09500_02000.png,OM_017,"[304.0, 343.0, 93.0, 72.0]",12764,GREGA_GREGF,train
GREGA/GREGA_012867.png,GREGA,OM_017/tiles/OM_017_03000_05000.png,OM_017,"[475.0, 445.0, 25.0, 55.0]",12867,GREGA_GREGF,train
GREGA/GREGA_013095.png,GREGA,OM_017/tiles/OM_017_04000_08500.png,OM_017,"[8.0, 396.0, 126.0, 83.0]",13095,GREGA_GREGF,train
GREGA/GREGA_012787.png,GREGA,OM_017/tiles/OM_017_06500_02500.png,OM_017,"[188.0, 28.0, 56.0, 50.0]",12787,GREGA_GREGF,train
GREGA/GREGA_012863.png,GREGA,OM_017/tiles/OM_017_02000_05000.png,OM_017,"[113.0, 283.0, 102.0, 66.0]",12863,GREGA_GREGF,train
GREGA/GREGA_012820.png,GREGA,OM_017/tiles/OM_017_00500_04000.png,OM_017,"[430.0, 408.0, 70.0, 68.0]",12820,GREGA_GREGF,train
GREGA/GREGA_012918.png,GREGA,OM_017/tiles/OM_017_00000_06000.png,OM_017,"[89.0, 338.0, 115.0, 52.0]",12918,GREGA_GREGF,train
GREGA/GREGA_012993.png,GREGA,OM_017/tiles/OM_017_05000_07000.png,OM_017,"[150.0, 0, 90.0, 29.0]",12993,GREGA_GREGF,train
GREGA/GREGA_012981.png,GREGA,OM_017/tiles/OM_017_02000_07000.png,OM_017,"[490.0, 160.0, 10.0, 67.0]",12981,GREGA_GREGF,train
GREGA/GREGA_012854.png,GREGA,OM_017/tiles/OM_017_07500_04500.png,OM_017,"[185.0, 364.0, 72.0, 43.0]",12854,GREGA_GREGF,train
GREGA/GREGA_012829.png,GREGA,OM_017/tiles/OM_017_00000_04500.png,OM_017,"[0.0, 325.0, 39.0, 37.0]",12829,GREGA_GREGF,train
GREGF/GREGF_012617.png,GREGF,OM_016/tiles/OM_016_01500_08500.png,OM_016,"[0, 85.0, 80.0, 174.0]",12617,GREGA_GREGF,train
GREGA/GREGA_012774.png,GREGA,OM_017/tiles/OM_017_01500_02500.png,OM_017,"[217.0, 225.0, 37.0, 52.0]",12774,GREGA_GREGF,train
GREGA/GREGA_013002.png,GREGA,OM_017/tiles/OM_017_07000_07000.png,OM_017,"[445.0, 401.0, 55.0, 44.0]",13002,GREGA_GREGF,train
GREGA/GREGA_013124.png,GREGA,OM_017/tiles/OM_017_09500_09000.png,OM_017,"[386.0, 263.0, 36.0, 63.0]",13124,GREGA_GREGF,train
GREGA/GREGA_012837.png,GREGA,OM_017/tiles/OM_017_03000_04500.png,OM_017,"[343.0, 38.0, 72.0, 67.0]",12837,GREGA_GREGF,train
GREGA/GREGA_012687.png,GREGA,OM_017/tiles/OM_017_09000_01000.png,OM_017,"[434.0, 109.0, 66.0, 45.0]",12687,GREGA_GREGF,train
GREGA/GREGA_013110.png,GREGA,OM_017/tiles/OM_017_00500_09000.png,OM_017,"[290.0, 150.0, 70.0, 34.0]",13110,GREGA_GREGF,train
GREGA/GREGA_012989.png,GREGA,OM_017/tiles/OM_017_03500_07000.png,OM_017,"[89.0, 358.0, 123.0, 48.0]",12989,GREGA_GREGF,train
GREGA/GREGA_012775.png,GREGA,OM_017/tiles/OM_017_01500_02500.png,OM_017,"[235.0, 205.0, 56.0, 32.0]",12775,GREGA_GREGF,train
GREGA/GREGA_012923.png,GREGA,OM_017/tiles/OM_017_01500_06000.png,OM_017,"[344.0, 0, 49.0, 42.0]",12923,GREGA_GREGF,train
GREGA/GREGA_012790.png,GREGA,OM_017/tiles/OM_017_07000_02500.png,OM_017,"[312.0, 269.0, 120.0, 61.0]",12790,GREGA_GREGF,train
GREGA/GREGA_012878.png,GREGA,OM_017/tiles/OM_017_04500_05000.png,OM_017,"[171.0, 134.0, 90.0, 31.0]",12878,GREGA_GREGF,train
GREGA/GREGA_012747.png,GREGA,OM_017/tiles/OM_017_02500_02000.png,OM_017,"[28.0, 88.0, 104.0, 32.0]",12747,GREGA_GREGF,train
GREGA/GREGA_012851.png,GREGA,OM_017/tiles/OM_017_07000_04500.png,OM_017,"[51.0, 252.0, 71.0, 42.0]",12851,GREGA_GREGF,train
GREGA/GREGA_013132.png,GREGA,OM_017/tiles/OM_017_01000_09500.png,OM_017,"[483.0, 231.0, 17.0, 93.0]",13132,GREGA_GREGF,train
GREGC/GREGC_012934.png,GREGC,OM_017/tiles/OM_017_04500_06000.png,OM_017,"[121.0, 146.0, 49.0, 30.0]",12934,GREGC,train
GREGC/GREGC_012887.png,GREGC,OM_017/tiles/OM_017_00000_05500.png,OM_017,"[247.0, 37.0, 36.0, 27.0]",12887,GREGC,train
GREGC/GREGC_013155.png,GREGC,OM_017/tiles/OM_017_09500_09500.png,OM_017,"[296.0, 232.0, 24.0, 51.0]",13155,GREGC,train
GREGC/GREGC_012899.png,GREGC,OM_017/tiles/OM_017_03000_05500.png,OM_017,"[94.0, 285.0, 61.0, 35.0]",12899,GREGC,train
GREGC/GREGC_012922.png,GREGC,OM_017/tiles/OM_017_01500_06000.png,OM_017,"[139.0, 257.0, 21.0, 36.0]",12922,GREGC,train
GREGC/GREGC_012730.png,GREGC,OM_017/tiles/OM_017_08000_01500.png,OM_017,"[364.0, 324.0, 43.0, 28.0]",12730,GREGC,train
GREGC/GREGC_013034.png,GREGC,OM_017/tiles/OM_017_05500_07500.png,OM_017,"[17.0, 244.0, 47.0, 25.0]",13034,GREGC,train
GREGC/GREGC_013068.png,GREGC,OM_017/tiles/OM_017_08000_08000.png,OM_017,"[115.0, 223.0, 30.0, 22.0]",13068,GREGC,train
GREGC/GREGC_012748.png,GREGC,OM_017/tiles/OM_017_02500_02000.png,OM_017,"[53.0, 60.0, 38.0, 25.0]",12748,GREGC,train
GREGC/GREGC_012849.png,GREGC,OM_017/tiles/OM_017_05500_04500.png,OM_017,"[4.0, 251.0, 8.0, 8.0]",12849,GREGC,train
GREGC/GREGC_012915.png,GREGC,OM_017/tiles/OM_017_08000_05500.png,OM_017,"[172.0, 68.0, 25.0, 26.0]",12915,GREGC,train
GREGC/GREGC_013135.png,GREGC,OM_017/tiles/OM_017_01000_09500.png,OM_017,"[101.0, 73.0, 31.0, 45.0]",13135,GREGC,train
GREGC/GREGC_012906.png,GREGC,OM_017/tiles/OM_017_04000_05500.png,OM_017,"[234.0, 350.0, 42.0, 43.0]",12906,GREGC,train
GREGC/GREGC_012672.png,GREGC,OM_017/tiles/OM_017_09000_00500.png,OM_017,"[383.0, 223.0, 48.0, 36.0]",12672,GREGC,train
GREGC/GREGC_012858.png,GREGC,OM_017/tiles/OM_017_01500_05000.png,OM_017,"[117.0, 0, 44.0, 4.0]",12858,GREGC,train
GREGC/GREGC_012839.png,GREGC,OM_017/tiles/OM_017_03000_04500.png,OM_017,"[179.0, 357.0, 45.0, 40.0]",12839,GREGC,train
GREGC/GREGC_012793.png,GREGC,OM_017/tiles/OM_017_07000_02500.png,OM_017,"[328.0, 299.0, 39.0, 13.0]",12793,GREGC,train
GREGC/GREGC_012938.png,GREGC,OM_017/tiles/OM_017_07000_06000.png,OM_017,"[365.0, 245.0, 39.0, 36.0]",12938,GREGC,train
GREGC/GREGC_012893.png,GREGC,OM_017/tiles/OM_017_02000_05500.png,OM_017,"[280.0, 105.0, 63.0, 26.0]",12893,GREGC,train
GREGC/GREGC_012726.png,GREGC,OM_017/tiles/OM_017_07500_01500.png,OM_017,"[35.0, 131.0, 48.0, 43.0]",12726,GREGC,train
GREGC/GREGC_012929.png,GREGC,OM_017/tiles/OM_017_02500_06000.png,OM_017,"[416.0, 16.0, 25.0, 40.0]",12929,GREGC,train
GREGC/GREGC_013028.png,GREGC,OM_017/tiles/OM_017_04500_07500.png,OM_017,"[278.0, 251.0, 57.0, 24.0]",13028,GREGC,train
GREGC/GREGC_012850.png,GREGC,OM_017/tiles/OM_017_05500_04500.png,OM_017,"[0, 239.0, 10.0, 17.0]",12850,GREGC,train
GREGC/GREGC_012928.png,GREGC,OM_017/tiles/OM_017_02500_06000.png,OM_017,"[59.0, 49.0, 46.0, 30.0]",12928,GREGC,train
GREGC/GREGC_012835.png,GREGC,OM_017/tiles/OM_017_01500_04500.png,OM_017,"[117.0, 481.0, 44.0, 19.0]",12835,GREGC,train
GREGC/GREGC_012856.png,GREGC,OM_017/tiles/OM_017_00500_05000.png,OM_017,"[396.0, 276.0, 55.0, 28.0]",12856,GREGC,train
GREGC/GREGC_012807.png,GREGC,OM_017/tiles/OM_017_08000_03000.png,OM_017,"[271.0, 152.0, 51.0, 33.0]",12807,GREGC,train
GREGC/GREGC_013007.png,GREGC,OM_017/tiles/OM_017_09500_07000.png,OM_017,"[102.0, 264.0, 43.0, 34.0]",13007,GREGC,train
GREGC/GREGC_012907.png,GREGC,OM_017/tiles/OM_017_04500_05500.png,OM_017,"[337.0, 359.0, 47.0, 21.0]",12907,GREGC,train
GREGC/GREGC_012755.png,GREGC,OM_017/tiles/OM_017_06500_02000.png,OM_017,"[242.0, 333.0, 28.0, 26.0]",12755,GREGC,train
GREGC/GREGC_013126.png,GREGC,OM_017/tiles/OM_017_09500_09000.png,OM_017,"[11.0, 379.0, 39.0, 57.0]",13126,GREGC,train
GREGC/GREGC_012933.png,GREGC,OM_017/tiles/OM_017_04500_06000.png,OM_017,"[107.0, 127.0, 55.0, 22.0]",12933,GREGC,train
GREGC/GREGC_012842.png,GREGC,OM_017/tiles/OM_017_04000_04500.png,OM_017,"[196.0, 235.0, 45.0, 21.0]",12842,GREGC,train
GREGC/GREGC_013046.png,GREGC,OM_017/tiles/OM_017_00000_08000.png,OM_017,"[277.0, 254.0, 21.0, 33.0]",13046,GREGC,train
GREGC/GREGC_012862.png,GREGC,OM_017/tiles/OM_017_01500_05000.png,OM_017,"[144.0, 2.0, 34.0, 30.0]",12862,GREGC,train
GREGC/GREGC_012973.png,GREGC,OM_017/tiles/OM_017_09500_06500.png,OM_017,"[447.0, 0, 52.0, 15.0]",12973,GREGC,train
GREGC/GREGC_012822.png,GREGC,OM_017/tiles/OM_017_01000_04000.png,OM_017,"[41.0, 191.0, 39.0, 24.0]",12822,GREGC,train
GREGC/GREGC_012886.png,GREGC,OM_017/tiles/OM_017_00000_05500.png,OM_017,"[239.0, 43.0, 24.0, 35.0]",12886,GREGC,train
GREGC/GREGC_012792.png,GREGC,OM_017/tiles/OM_017_07000_02500.png,OM_017,"[332.0, 264.0, 47.0, 28.0]",12792,GREGC,train
GREGC/GREGC_012855.png,GREGC,OM_017/tiles/OM_017_00500_05000.png,OM_017,"[343.0, 204.0, 36.0, 40.0]",12855,GREGC,train
GREGC/GREGC_012853.png,GREGC,OM_017/tiles/OM_017_07000_04500.png,OM_017,"[137.0, 395.0, 35.0, 30.0]",12853,GREGC,train
GREGC/GREGC_012729.png,GREGC,OM_017/tiles/OM_017_08000_01500.png,OM_017,"[347.0, 294.0, 42.0, 37.0]",12729,GREGC,train
GREGC/GREGC_013145.png,GREGC,OM_017/tiles/OM_017_03000_09500.png,OM_017,"[385.0, 350.0, 36.0, 29.0]",13145,GREGC,train
GREGC/GREGC_012912.png,GREGC,OM_017/tiles/OM_017_08000_05500.png,OM_017,"[183.0, 85.0, 31.0, 20.0]",12912,GREGC,train
GREGC/GREGC_013027.png,GREGC,OM_017/tiles/OM_017_04500_07500.png,OM_017,"[419.0, 111.0, 41.0, 21.0]",13027,GREGC,train
GREGC/GREGC_012982.png,GREGC,OM_017/tiles/OM_017_02000_07000.png,OM_017,"[195.0, 100.0, 19.0, 39.0]",12982,GREGC,train
GREGC/GREGC_013154.png,GREGC,OM_017/tiles/OM_017_09500_09500.png,OM_017,"[231.0, 70.0, 64.0, 27.0]",13154,GREGC,train
GREGC/GREGC_012846.png,GREGC,OM_017/tiles/OM_017_05000_04500.png,OM_017,"[228.0, 332.0, 41.0, 22.0]",12846,GREGC,train
GREGC/GREGC_012754.png,GREGC,OM_017/tiles/OM_017_06500_02000.png,OM_017,"[447.0, 298.0, 22.0, 34.0]",12754,GREGC,train
GREGC/GREGC_012897.png,GREGC,OM_017/tiles/OM_017_02500_05500.png,OM_017,"[395.0, 484.0, 34.0, 16.0]",12897,GREGC,train
GREGC/GREGC_013052.png,GREGC,OM_017/tiles/OM_017_01000_08000.png,OM_017,"[388.0, 413.0, 21.0, 51.0]",13052,GREGC,train
GREGC/GREGC_012791.png,GREGC,OM_017/tiles/OM_017_07000_02500.png,OM_017,"[480.0, 120.0, 20.0, 48.0]",12791,GREGC,train
GREGC/GREGC_013150.png,GREGC,OM_017/tiles/OM_017_07500_09500.png,OM_017,"[340.0, 179.0, 66.0, 48.0]",13150,GREGC,train
GREGC/GREGC_013127.png,GREGC,OM_017/tiles/OM_017_09500_09000.png,OM_017,"[0, 352.0, 45.0, 32.0]",13127,GREGC,train
GREGC/GREGC_012830.png,GREGC,OM_017/tiles/OM_017_00000_04500.png,OM_017,"[292.0, 315.0, 36.0, 34.0]",12830,GREGC,train
GREGC/GREGC_012723.png,GREGC,OM_017/tiles/OM_017_07500_01500.png,OM_017,"[0.0, 135.0, 47.0, 34.0]",12723,GREGC,train
GREGC/GREGC_012971.png,GREGC,OM_017/tiles/OM_017_09000_06500.png,OM_017,"[436.0, 248.0, 25.0, 32.0]",12971,GREGC,train
GREGC/GREGC_013157.png,GREGC,OM_017/tiles/OM_017_09500_09500.png,OM_017,"[268.0, 231.0, 38.0, 44.0]",13157,GREGC,train
GREGC/GREGC_012841.png,GREGC,OM_017/tiles/OM_017_04000_04500.png,OM_017,"[234.0, 222.0, 37.0, 21.0]",12841,GREGC,train
GREGC/GREGC_013133.png,GREGC,OM_017/tiles/OM_017_01000_09500.png,OM_017,"[458.0, 329.0, 42.0, 53.0]",13133,GREGC,train
GREGC/GREGC_012865.png,GREGC,OM_017/tiles/OM_017_02500_05000.png,OM_017,"[477.0, 297.0, 17.0, 40.0]",12865,GREGC,train
GREGC/GREGC_012980.png,GREGC,OM_017/tiles/OM_017_02000_07000.png,OM_017,"[183.0, 21.0, 48.0, 25.0]",12980,GREGC,train
GREGC/GREGC_012670.png,GREGC,OM_017/tiles/OM_017_09000_00500.png,OM_017,"[355.0, 205.0, 45.0, 32.0]",12670,GREGC,train
GREGC/GREGC_012821.png,GREGC,OM_017/tiles/OM_017_01000_04000.png,OM_017,"[10.0, 207.0, 40.0, 23.0]",12821,GREGC,train
GREGC/GREGC_013123.png,GREGC,OM_017/tiles/OM_017_09000_09000.png,OM_017,"[480.0, 352.0, 20.0, 32.0]",13123,GREGC,train
GREGC/GREGC_013047.png,GREGC,OM_017/tiles/OM_017_00000_08000.png,OM_017,"[275.0, 355.0, 47.0, 33.0]",13047,GREGC,train
GREGC/GREGC_012949.png,GREGC,OM_017/tiles/OM_017_09500_06000.png,OM_017,"[447.0, 491.0, 52.0, 9.0]",12949,GREGC,train
GREGC/GREGC_013128.png,GREGC,OM_017/tiles/OM_017_09500_09000.png,OM_017,"[338.0, 354.0, 23.0, 24.0]",13128,GREGC,train
GREGC/GREGC_012845.png,GREGC,OM_017/tiles/OM_017_05000_04500.png,OM_017,"[214.0, 315.0, 25.0, 26.0]",12845,GREGC,train
GREGC/GREGC_012811.png,GREGC,OM_017/tiles/OM_017_00500_03500.png,OM_017,"[131.0, 327.0, 59.0, 37.0]",12811,GREGC,train
GREGC/GREGC_012824.png,GREGC,OM_017/tiles/OM_017_05000_04000.png,OM_017,"[76.0, 466.0, 28.0, 23.0]",12824,GREGC,train
GREGC/GREGC_012930.png,GREGC,OM_017/tiles/OM_017_02500_06000.png,OM_017,"[395.0, 0, 34.0, 13.0]",12930,GREGC,train
GREGC/GREGC_013051.png,GREGC,OM_017/tiles/OM_017_01000_08000.png,OM_017,"[419.0, 403.0, 22.0, 47.0]",13051,GREGC,train
GREGC/GREGC_013131.png,GREGC,OM_017/tiles/OM_017_01000_09500.png,OM_017,"[95.0, 106.0, 56.0, 41.0]",13131,GREGC,train
GREGC/GREGC_013071.png,GREGC,OM_017/tiles/OM_017_08000_08000.png,OM_017,"[80.0, 256.0, 32.0, 31.0]",13071,GREGC,train
GREGC/GREGC_012847.png,GREGC,OM_017/tiles/OM_017_05000_04500.png,OM_017,"[486.0, 239.0, 14.0, 17.0]",12847,GREGC,train
GREGC/GREGC_012665.png,GREGC,OM_017/tiles/OM_017_01000_00500.png,OM_017,"[245.0, 424.0, 21.0, 25.0]",12665,GREGC,train
GREGC/GREGC_012908.png,GREGC,OM_017/tiles/OM_017_04500_05500.png,OM_017,"[393.0, 335.0, 17.0, 34.0]",12908,GREGC,train
GREGC/GREGC_013139.png,GREGC,OM_017/tiles/OM_017_02500_09500.png,OM_017,"[210.0, 180.0, 37.0, 30.0]",13139,GREGC,train
GREGC/GREGC_012813.png,GREGC,OM_017/tiles/OM_017_02000_03500.png,OM_017,"[184.0, 140.0, 33.0, 16.0]",12813,GREGC,train
GREGC/GREGC_012752.png,GREGC,OM_017/tiles/OM_017_06500_02000.png,OM_017,"[254.0, 321.0, 34.0, 20.0]",12752,GREGC,train
GREGC/GREGC_013081.png,GREGC,OM_017/tiles/OM_017_00500_08500.png,OM_017,"[17.0, 196.0, 31.0, 46.0]",13081,GREGC,train
GREGC/GREGC_012806.png,GREGC,OM_017/tiles/OM_017_08000_03000.png,OM_017,"[208.0, 78.0, 21.0, 28.0]",12806,GREGC,train
GREGC/GREGC_012894.png,GREGC,OM_017/tiles/OM_017_02000_05500.png,OM_017,"[333.0, 122.0, 54.0, 26.0]",12894,GREGC,train
GREGC/GREGC_012816.png,GREGC,OM_017/tiles/OM_017_08500_03500.png,OM_017,"[189.0, 125.0, 38.0, 32.0]",12816,GREGC,train
